◎Turn 20
 1 :         미티어 더스트 - targetSpeed(m/s) : 19.71 / defaultTarget(m/s) : 19.71 / spurtTarget(m/s) : 21.93 / currPosition : <12.50, 0.50> / Stamina : 99.61% / Phase : First / PositionKeep : non / ForceInMove : non / isSpurt : False
11 :         위키드 웨스트 - targetSpeed(m/s) : 21.30 / defaultTarget(m/s) : 20.29 / spurtTarget(m/s) : 20.68 / currPosition : <1102.81, 0.50> / Stamina : 55.65% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
12 :        홀리데이 미라클 - targetSpeed(m/s) : 21.35 / defaultTarget(m/s) : 20.33 / spurtTarget(m/s) : 20.63 / currPosition : <1102.19, 0.50> / Stamina : 60.31% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1080
 1 :           온 세마치 - targetSpeed(m/s) : 21.98 / defaultTarget(m/s) : 21.14 / spurtTarget(m/s) : 22.13 / currPosition : <1169.26, 0.45> / Stamina : 53.10% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :         블랙 팁 마블 - targetSpeed(m/s) : 22.10 / defaultTarget(m/s) : 21.05 / spurtTarget(m/s) : 22.10 / currPosition : <1169.26, 0.45> / Stamina : 60.72% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :         미티어 더스트 - targetSpeed(m/s) : 22.09 / defaultTarget(m/s) : 21.03 / spurtTarget(m/s) : 21.93 / currPosition : <1169.26, 0.50> / Stamina : 60.71% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         굿나잇 스이밍 - targetSpeed(m/s) : 21.84 / defaultTarget(m/s) : 21.00 / spurtTarget(m/s) : 22.08 / currPosition : <1166.82, 0.50> / Stamina : 57.53% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 5 :         트윈 페르소나 - targetSpeed(m/s) : 22.17 / defaultTarget(m/s) : 21.11 / spurtTarget(m/s) : 21.98 / currPosition : <1166.37, 0.45> / Stamina : 58.07% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 6 :         데네브 네오스 - targetSpeed(m/s) : 21.80 / defaultTarget(m/s) : 20.96 / spurtTarget(m/s) : 22.09 / currPosition : <1159.81, 0.50> / Stamina : 57.10% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 7 :         리코리스 블랙 - targetSpeed(m/s) : 20.76 / defaultTarget(m/s) : 19.96 / spurtTarget(m/s) : 21.89 / currPosition : <1139.79, 0.50> / Stamina : 57.57% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 8 :          시나몬 룰렛 - targetSpeed(m/s) : 20.93 / defaultTarget(m/s) : 19.93 / spurtTarget(m/s) : 21.90 / currPosition : <1139.44, 0.50> / Stamina : 53.09% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :          래피드 스텝 - targetSpeed(m/s) : 20.85 / defaultTarget(m/s) : 19.86 / spurtTarget(m/s) : 21.54 / currPosition : <1127.92, 0.50> / Stamina : 51.44% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
10 :        넘버 리프라이즈 - targetSpeed(m/s) : 20.78 / defaultTarget(m/s) : 19.79 / spurtTarget(m/s) : 21.50 / currPosition : <1127.86, 0.50> / Stamina : 55.76% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
11 :         위키드 웨스트 - targetSpeed(m/s) : 21.36 / defaultTarget(m/s) : 20.35 / spurtTarget(m/s) : 20.68 / currPosition : <1124.08, 0.50> / Stamina : 54.95% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
12 :        홀리데이 미라클 - targetSpeed(m/s) : 21.24 / defaultTarget(m/s) : 20.23 / spurtTarget(m/s) : 20.63 / currPosition : <1123.44, 0.50> / Stamina : 59.62% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1100
 1 :         미티어 더스트 - targetSpeed(m/s) : 22.16 / defaultTarget(m/s) : 21.10 / spurtTarget(m/s) : 21.93 / currPosition : <1191.21, 0.50> / Stamina : 59.97% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 2 :         블랙 팁 마블 - targetSpeed(m/s) : 22.16 / defaultTarget(m/s) : 21.10 / spurtTarget(m/s) : 22.10 / currPosition : <1191.21, 0.45> / Stamina : 59.95% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :           온 세마치 - targetSpeed(m/s) : 21.94 / defaultTarget(m/s) : 21.10 / spurtTarget(m/s) : 22.13 / currPosition : <1191.21, 0.45> / Stamina : 52.35% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 4 :         굿나잇 스이밍 - targetSpeed(m/s) : 21.80 / defaultTarget(m/s) : 20.97 / spurtTarget(m/s) : 22.08 / currPosition : <1188.61, 0.50> / Stamina : 56.79% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 5 :         트윈 페르소나 - targetSpeed(m/s) : 22.14 / defaultTarget(m/s) : 21.09 / spurtTarget(m/s) : 21.98 / currPosition : <1188.48, 0.45> / Stamina : 57.29% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 6 :         데네브 네오스 - targetSpeed(m/s) : 21.80 / defaultTarget(m/s) : 20.96 / spurtTarget(m/s) : 22.09 / currPosition : <1181.59, 0.50> / Stamina : 56.36% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 7 :         리코리스 블랙 - targetSpeed(m/s) : 20.68 / defaultTarget(m/s) : 19.89 / spurtTarget(m/s) : 21.89 / currPosition : <1160.47, 0.50> / Stamina : 56.93% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 8 :          시나몬 룰렛 - targetSpeed(m/s) : 20.90 / defaultTarget(m/s) : 19.91 / spurtTarget(m/s) : 21.90 / currPosition : <1160.32, 0.50> / Stamina : 52.43% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :          래피드 스텝 - targetSpeed(m/s) : 20.88 / defaultTarget(m/s) : 19.88 / spurtTarget(m/s) : 21.54 / currPosition : <1148.69, 0.50> / Stamina : 50.79% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
10 :        넘버 리프라이즈 - targetSpeed(m/s) : 20.88 / defaultTarget(m/s) : 19.89 / spurtTarget(m/s) : 21.50 / currPosition : <1148.61, 0.50> / Stamina : 55.11% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
11 :         위키드 웨스트 - targetSpeed(m/s) : 21.28 / defaultTarget(m/s) : 20.27 / spurtTarget(m/s) : 20.68 / currPosition : <1145.31, 0.50> / Stamina : 54.25% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
12 :        홀리데이 미라클 - targetSpeed(m/s) : 21.30 / defaultTarget(m/s) : 20.28 / spurtTarget(m/s) : 20.63 / currPosition : <1144.70, 0.50> / Stamina : 58.92% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1120
 1 :         블랙 팁 마블 - targetSpeed(m/s) : 22.14 / defaultTarget(m/s) : 21.09 / spurtTarget(m/s) : 22.10 / currPosition : <1214.48, 0.45> / Stamina : 59.19% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 2 :           온 세마치 - targetSpeed(m/s) : 21.99 / defaultTarget(m/s) : 21.14 / spurtTarget(m/s) : 22.13 / currPosition : <1214.48, 0.45> / Stamina : 51.59% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 3 :         미티어 더스트 - targetSpeed(m/s) : 22.08 / defaultTarget(m/s) : 21.02 / spurtTarget(m/s) : 21.93 / currPosition : <1214.48, 0.50> / Stamina : 59.22% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         트윈 페르소나 - targetSpeed(m/s) : 22.12 / defaultTarget(m/s) : 21.07 / spurtTarget(m/s) : 21.98 / currPosition : <1211.63, 0.45> / Stamina : 56.51% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         굿나잇 스이밍 - targetSpeed(m/s) : 21.83 / defaultTarget(m/s) : 20.99 / spurtTarget(m/s) : 22.08 / currPosition : <1211.47, 0.50> / Stamina : 56.04% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 6 :         데네브 네오스 - targetSpeed(m/s) : 21.98 / defaultTarget(m/s) : 20.94 / spurtTarget(m/s) : 22.09 / currPosition : <1203.76, 0.50> / Stamina : 55.63% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 20.75 / defaultTarget(m/s) : 19.95 / spurtTarget(m/s) : 21.90 / currPosition : <1181.18, 0.50> / Stamina : 51.77% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 8 :         리코리스 블랙 - targetSpeed(m/s) : 20.88 / defaultTarget(m/s) : 19.89 / spurtTarget(m/s) : 21.89 / currPosition : <1181.16, 0.50> / Stamina : 56.28% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :          래피드 스텝 - targetSpeed(m/s) : 20.78 / defaultTarget(m/s) : 19.79 / spurtTarget(m/s) : 21.54 / currPosition : <1169.47, 0.50> / Stamina : 50.13% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
10 :        넘버 리프라이즈 - targetSpeed(m/s) : 20.87 / defaultTarget(m/s) : 19.87 / spurtTarget(m/s) : 21.50 / currPosition : <1169.37, 0.50> / Stamina : 54.46% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
11 :         위키드 웨스트 - targetSpeed(m/s) : 21.29 / defaultTarget(m/s) : 20.27 / spurtTarget(m/s) : 20.68 / currPosition : <1166.55, 0.50> / Stamina : 53.56% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
12 :        홀리데이 미라클 - targetSpeed(m/s) : 21.28 / defaultTarget(m/s) : 20.27 / spurtTarget(m/s) : 20.63 / currPosition : <1165.97, 0.50> / Stamina : 58.22% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1140
 1 :         블랙 팁 마블 - targetSpeed(m/s) : 21.99 / defaultTarget(m/s) : 21.15 / spurtTarget(m/s) : 22.10 / currPosition : <1238.79, 0.45> / Stamina : 58.43% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :           온 세마치 - targetSpeed(m/s) : 22.17 / defaultTarget(m/s) : 21.11 / spurtTarget(m/s) : 22.13 / currPosition : <1238.79, 0.45> / Stamina : 50.83% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :         미티어 더스트 - targetSpeed(m/s) : 22.09 / defaultTarget(m/s) : 21.04 / spurtTarget(m/s) : 21.93 / currPosition : <1238.78, 0.50> / Stamina : 58.48% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         트윈 페르소나 - targetSpeed(m/s) : 22.13 / defaultTarget(m/s) : 21.07 / spurtTarget(m/s) : 21.98 / currPosition : <1236.08, 0.45> / Stamina : 55.74% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         굿나잇 스이밍 - targetSpeed(m/s) : 21.87 / defaultTarget(m/s) : 21.03 / spurtTarget(m/s) : 22.08 / currPosition : <1235.61, 0.50> / Stamina : 55.30% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 6 :         데네브 네오스 - targetSpeed(m/s) : 21.99 / defaultTarget(m/s) : 20.95 / spurtTarget(m/s) : 22.09 / currPosition : <1228.10, 0.50> / Stamina : 54.87% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 7 :         리코리스 블랙 - targetSpeed(m/s) : 20.77 / defaultTarget(m/s) : 19.97 / spurtTarget(m/s) : 21.89 / currPosition : <1201.99, 0.50> / Stamina : 55.64% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 8 :          시나몬 룰렛 - targetSpeed(m/s) : 20.94 / defaultTarget(m/s) : 19.94 / spurtTarget(m/s) : 21.90 / currPosition : <1201.97, 0.50> / Stamina : 51.13% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :          래피드 스텝 - targetSpeed(m/s) : 20.85 / defaultTarget(m/s) : 19.86 / spurtTarget(m/s) : 21.54 / currPosition : <1190.23, 0.50> / Stamina : 49.48% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
10 :        넘버 리프라이즈 - targetSpeed(m/s) : 20.80 / defaultTarget(m/s) : 19.81 / spurtTarget(m/s) : 21.50 / currPosition : <1190.13, 0.50> / Stamina : 53.81% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
11 :         위키드 웨스트 - targetSpeed(m/s) : 21.37 / defaultTarget(m/s) : 20.35 / spurtTarget(m/s) : 20.68 / currPosition : <1187.81, 0.50> / Stamina : 52.86% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
12 :        홀리데이 미라클 - targetSpeed(m/s) : 21.31 / defaultTarget(m/s) : 20.29 / spurtTarget(m/s) : 20.63 / currPosition : <1187.21, 0.50> / Stamina : 57.52% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1160
 1 :         블랙 팁 마블 - targetSpeed(m/s) : 21.93 / defaultTarget(m/s) : 21.09 / spurtTarget(m/s) : 22.10 / currPosition : <1263.11, 0.45> / Stamina : 57.66% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :         미티어 더스트 - targetSpeed(m/s) : 22.16 / defaultTarget(m/s) : 21.10 / spurtTarget(m/s) : 21.93 / currPosition : <1263.11, 0.50> / Stamina : 57.73% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :           온 세마치 - targetSpeed(m/s) : 22.17 / defaultTarget(m/s) : 21.11 / spurtTarget(m/s) : 22.13 / currPosition : <1263.10, 0.45> / Stamina : 50.08% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         트윈 페르소나 - targetSpeed(m/s) : 22.20 / defaultTarget(m/s) : 21.14 / spurtTarget(m/s) : 21.98 / currPosition : <1260.55, 0.45> / Stamina : 54.96% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         굿나잇 스이밍 - targetSpeed(m/s) : 21.85 / defaultTarget(m/s) : 21.01 / spurtTarget(m/s) : 22.08 / currPosition : <1259.73, 0.50> / Stamina : 54.55% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 6 :         데네브 네오스 - targetSpeed(m/s) : 21.99 / defaultTarget(m/s) : 20.95 / spurtTarget(m/s) : 22.09 / currPosition : <1252.45, 0.50> / Stamina : 54.11% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 7 :         리코리스 블랙 - targetSpeed(m/s) : 20.70 / defaultTarget(m/s) : 19.91 / spurtTarget(m/s) : 21.89 / currPosition : <1224.88, 0.50> / Stamina : 55.00% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 8 :          시나몬 룰렛 - targetSpeed(m/s) : 20.95 / defaultTarget(m/s) : 19.95 / spurtTarget(m/s) : 21.90 / currPosition : <1224.87, 0.50> / Stamina : 50.48% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :          래피드 스텝 - targetSpeed(m/s) : 20.84 / defaultTarget(m/s) : 19.85 / spurtTarget(m/s) : 21.54 / currPosition : <1212.12, 0.50> / Stamina : 48.83% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
10 :        넘버 리프라이즈 - targetSpeed(m/s) : 20.84 / defaultTarget(m/s) : 19.85 / spurtTarget(m/s) : 21.50 / currPosition : <1212.01, 0.50> / Stamina : 53.16% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
11 :         위키드 웨스트 - targetSpeed(m/s) : 21.33 / defaultTarget(m/s) : 20.31 / spurtTarget(m/s) : 20.68 / currPosition : <1209.97, 0.50> / Stamina : 52.16% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
12 :        홀리데이 미라클 - targetSpeed(m/s) : 21.37 / defaultTarget(m/s) : 20.35 / spurtTarget(m/s) : 20.63 / currPosition : <1209.24, 0.50> / Stamina : 56.82% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1180
 1 :         블랙 팁 마블 - targetSpeed(m/s) : 21.93 / defaultTarget(m/s) : 21.09 / spurtTarget(m/s) : 22.10 / currPosition : <1287.43, 0.45> / Stamina : 56.90% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :           온 세마치 - targetSpeed(m/s) : 22.18 / defaultTarget(m/s) : 21.12 / spurtTarget(m/s) : 22.13 / currPosition : <1287.43, 0.45> / Stamina : 49.32% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :         미티어 더스트 - targetSpeed(m/s) : 22.16 / defaultTarget(m/s) : 21.11 / spurtTarget(m/s) : 21.93 / currPosition : <1287.42, 0.50> / Stamina : 56.99% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         트윈 페르소나 - targetSpeed(m/s) : 22.18 / defaultTarget(m/s) : 21.12 / spurtTarget(m/s) : 21.98 / currPosition : <1285.01, 0.45> / Stamina : 54.19% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         굿나잇 스이밍 - targetSpeed(m/s) : 21.83 / defaultTarget(m/s) : 20.99 / spurtTarget(m/s) : 22.08 / currPosition : <1283.85, 0.50> / Stamina : 53.81% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 6 :         데네브 네오스 - targetSpeed(m/s) : 22.04 / defaultTarget(m/s) : 20.99 / spurtTarget(m/s) : 22.09 / currPosition : <1276.80, 0.50> / Stamina : 53.35% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 7 :         리코리스 블랙 - targetSpeed(m/s) : 20.72 / defaultTarget(m/s) : 19.93 / spurtTarget(m/s) : 21.89 / currPosition : <1247.77, 0.50> / Stamina : 54.36% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 8 :          시나몬 룰렛 - targetSpeed(m/s) : 20.90 / defaultTarget(m/s) : 19.91 / spurtTarget(m/s) : 21.90 / currPosition : <1247.76, 0.50> / Stamina : 49.84% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :          래피드 스텝 - targetSpeed(m/s) : 20.86 / defaultTarget(m/s) : 19.87 / spurtTarget(m/s) : 21.54 / currPosition : <1235.10, 0.50> / Stamina : 48.18% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
10 :        넘버 리프라이즈 - targetSpeed(m/s) : 20.85 / defaultTarget(m/s) : 19.85 / spurtTarget(m/s) : 21.50 / currPosition : <1234.99, 0.50> / Stamina : 52.51% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
11 :         위키드 웨스트 - targetSpeed(m/s) : 21.32 / defaultTarget(m/s) : 20.30 / spurtTarget(m/s) : 20.68 / currPosition : <1233.50, 0.50> / Stamina : 51.46% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
12 :        홀리데이 미라클 - targetSpeed(m/s) : 21.31 / defaultTarget(m/s) : 20.29 / spurtTarget(m/s) : 20.63 / currPosition : <1232.75, 0.50> / Stamina : 56.13% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1200
 1 :         블랙 팁 마블 - targetSpeed(m/s) : 21.98 / defaultTarget(m/s) : 21.14 / spurtTarget(m/s) : 22.10 / currPosition : <1311.76, 0.45> / Stamina : 56.14% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :         미티어 더스트 - targetSpeed(m/s) : 22.13 / defaultTarget(m/s) : 21.08 / spurtTarget(m/s) : 21.93 / currPosition : <1311.76, 0.50> / Stamina : 56.24% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :           온 세마치 - targetSpeed(m/s) : 22.13 / defaultTarget(m/s) : 21.08 / spurtTarget(m/s) : 22.13 / currPosition : <1311.75, 0.45> / Stamina : 48.56% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         트윈 페르소나 - targetSpeed(m/s) : 22.15 / defaultTarget(m/s) : 21.10 / spurtTarget(m/s) : 21.98 / currPosition : <1309.46, 0.45> / Stamina : 53.41% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
