◎Turn 20
 1 :         데네브 네오스 - targetSpeed(m/s) : 18.25 / defaultTarget(m/s) : 18.25 / spurtTarget(m/s) : 20.06 / currPosition : <12.29, 1.80> / Stamina : 99.70% / Phase : First / PositionKeep : non / ForceInMove : non / isSpurt : False
 8 :         위키드 웨스트 - targetSpeed(m/s) : 20.00 / defaultTarget(m/s) : 19.05 / spurtTarget(m/s) : 19.29 / currPosition : <1864.77, 0.50> / Stamina : 60.67% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.32 / defaultTarget(m/s) : 18.58 / spurtTarget(m/s) : 20.05 / currPosition : <1843.80, 0.50> / Stamina : 59.38% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
10 :          래피드 스텝 - targetSpeed(m/s) : 19.46 / defaultTarget(m/s) : 18.54 / spurtTarget(m/s) : 20.05 / currPosition : <1843.79, 0.50> / Stamina : 59.53% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1900
 1 :           페니 레인 - targetSpeed(m/s) : 19.93 / defaultTarget(m/s) : 19.17 / spurtTarget(m/s) : 21.62 / currPosition : <1951.98, 0.50> / Stamina : 58.25% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 20.45 / defaultTarget(m/s) : 19.48 / spurtTarget(m/s) : 20.32 / currPosition : <1921.62, 0.45> / Stamina : 54.50% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :         트윈 페르소나 - targetSpeed(m/s) : 20.45 / defaultTarget(m/s) : 19.47 / spurtTarget(m/s) : 20.13 / currPosition : <1918.95, 0.50> / Stamina : 56.52% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         데네브 네오스 - targetSpeed(m/s) : 20.50 / defaultTarget(m/s) : 19.53 / spurtTarget(m/s) : 20.06 / currPosition : <1918.28, 0.45> / Stamina : 56.67% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         미티어 더스트 - targetSpeed(m/s) : 20.49 / defaultTarget(m/s) : 19.52 / spurtTarget(m/s) : 19.97 / currPosition : <1915.41, 0.45> / Stamina : 59.06% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 6 :         리코리스 블랙 - targetSpeed(m/s) : 19.42 / defaultTarget(m/s) : 18.68 / spurtTarget(m/s) : 20.43 / currPosition : <1899.23, 0.50> / Stamina : 59.47% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 19.54 / defaultTarget(m/s) : 18.61 / spurtTarget(m/s) : 20.50 / currPosition : <1899.23, 0.50> / Stamina : 59.81% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 8 :         위키드 웨스트 - targetSpeed(m/s) : 19.95 / defaultTarget(m/s) : 19.00 / spurtTarget(m/s) : 19.29 / currPosition : <1884.66, 0.50> / Stamina : 60.23% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :          래피드 스텝 - targetSpeed(m/s) : 19.30 / defaultTarget(m/s) : 18.56 / spurtTarget(m/s) : 20.05 / currPosition : <1863.06, 0.50> / Stamina : 59.13% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
10 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.52 / defaultTarget(m/s) : 18.59 / spurtTarget(m/s) : 20.05 / currPosition : <1863.05, 0.50> / Stamina : 58.99% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1920
 1 :           페니 레인 - targetSpeed(m/s) : 19.91 / defaultTarget(m/s) : 19.15 / spurtTarget(m/s) : 21.62 / currPosition : <1971.89, 0.50> / Stamina : 57.82% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 20.45 / defaultTarget(m/s) : 19.47 / spurtTarget(m/s) : 20.32 / currPosition : <1942.05, 0.45> / Stamina : 54.03% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :         트윈 페르소나 - targetSpeed(m/s) : 20.51 / defaultTarget(m/s) : 19.54 / spurtTarget(m/s) : 20.13 / currPosition : <1939.42, 0.50> / Stamina : 56.05% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         데네브 네오스 - targetSpeed(m/s) : 20.49 / defaultTarget(m/s) : 19.51 / spurtTarget(m/s) : 20.06 / currPosition : <1938.73, 0.45> / Stamina : 56.21% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         미티어 더스트 - targetSpeed(m/s) : 20.46 / defaultTarget(m/s) : 19.49 / spurtTarget(m/s) : 19.97 / currPosition : <1935.83, 0.45> / Stamina : 58.60% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 6 :         리코리스 블랙 - targetSpeed(m/s) : 19.35 / defaultTarget(m/s) : 18.60 / spurtTarget(m/s) : 20.43 / currPosition : <1918.60, 0.50> / Stamina : 59.07% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 19.62 / defaultTarget(m/s) : 18.69 / spurtTarget(m/s) : 20.50 / currPosition : <1918.59, 0.50> / Stamina : 59.41% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 8 :         위키드 웨스트 - targetSpeed(m/s) : 19.95 / defaultTarget(m/s) : 19.00 / spurtTarget(m/s) : 19.29 / currPosition : <1904.55, 0.50> / Stamina : 59.80% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.33 / defaultTarget(m/s) : 18.58 / spurtTarget(m/s) : 20.05 / currPosition : <1882.34, 0.50> / Stamina : 58.59% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
10 :          래피드 스텝 - targetSpeed(m/s) : 19.44 / defaultTarget(m/s) : 18.52 / spurtTarget(m/s) : 20.05 / currPosition : <1882.34, 0.50> / Stamina : 58.74% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1940
 1 :           페니 레인 - targetSpeed(m/s) : 19.93 / defaultTarget(m/s) : 19.16 / spurtTarget(m/s) : 21.62 / currPosition : <1991.80, 0.50> / Stamina : 57.39% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 20.44 / defaultTarget(m/s) : 19.47 / spurtTarget(m/s) : 20.32 / currPosition : <1962.48, 0.45> / Stamina : 53.56% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :         트윈 페르소나 - targetSpeed(m/s) : 20.47 / defaultTarget(m/s) : 19.49 / spurtTarget(m/s) : 20.13 / currPosition : <1959.88, 0.50> / Stamina : 55.58% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         데네브 네오스 - targetSpeed(m/s) : 20.53 / defaultTarget(m/s) : 19.55 / spurtTarget(m/s) : 20.06 / currPosition : <1959.16, 0.45> / Stamina : 55.74% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         미티어 더스트 - targetSpeed(m/s) : 20.52 / defaultTarget(m/s) : 19.54 / spurtTarget(m/s) : 19.97 / currPosition : <1956.22, 0.45> / Stamina : 58.14% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 6 :         리코리스 블랙 - targetSpeed(m/s) : 19.43 / defaultTarget(m/s) : 18.68 / spurtTarget(m/s) : 20.43 / currPosition : <1937.96, 0.50> / Stamina : 58.67% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 19.57 / defaultTarget(m/s) : 18.63 / spurtTarget(m/s) : 20.50 / currPosition : <1937.95, 0.50> / Stamina : 59.01% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 8 :         위키드 웨스트 - targetSpeed(m/s) : 19.91 / defaultTarget(m/s) : 18.96 / spurtTarget(m/s) : 19.29 / currPosition : <1924.45, 0.50> / Stamina : 59.37% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :          래피드 스텝 - targetSpeed(m/s) : 19.35 / defaultTarget(m/s) : 18.60 / spurtTarget(m/s) : 20.05 / currPosition : <1901.63, 0.50> / Stamina : 58.34% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
10 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.54 / defaultTarget(m/s) : 18.61 / spurtTarget(m/s) : 20.05 / currPosition : <1901.62, 0.50> / Stamina : 58.20% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1960
 1 :           페니 레인 - targetSpeed(m/s) : 19.94 / defaultTarget(m/s) : 19.18 / spurtTarget(m/s) : 21.62 / currPosition : <2011.74, 0.50> / Stamina : 56.95% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 20.51 / defaultTarget(m/s) : 19.53 / spurtTarget(m/s) : 20.32 / currPosition : <1982.91, 0.45> / Stamina : 53.10% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :         트윈 페르소나 - targetSpeed(m/s) : 20.52 / defaultTarget(m/s) : 19.54 / spurtTarget(m/s) : 20.13 / currPosition : <1980.32, 0.50> / Stamina : 55.11% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         데네브 네오스 - targetSpeed(m/s) : 20.45 / defaultTarget(m/s) : 19.48 / spurtTarget(m/s) : 20.06 / currPosition : <1979.63, 0.45> / Stamina : 55.27% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         미티어 더스트 - targetSpeed(m/s) : 20.40 / defaultTarget(m/s) : 19.43 / spurtTarget(m/s) : 19.97 / currPosition : <1976.62, 0.45> / Stamina : 57.68% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 6 :          시나몬 룰렛 - targetSpeed(m/s) : 19.35 / defaultTarget(m/s) : 18.61 / spurtTarget(m/s) : 20.50 / currPosition : <1957.34, 0.50> / Stamina : 58.61% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 7 :         리코리스 블랙 - targetSpeed(m/s) : 19.60 / defaultTarget(m/s) : 18.66 / spurtTarget(m/s) : 20.43 / currPosition : <1957.32, 0.50> / Stamina : 58.27% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 8 :         위키드 웨스트 - targetSpeed(m/s) : 19.89 / defaultTarget(m/s) : 18.94 / spurtTarget(m/s) : 19.29 / currPosition : <1944.34, 0.50> / Stamina : 58.93% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :          래피드 스텝 - targetSpeed(m/s) : 19.34 / defaultTarget(m/s) : 18.60 / spurtTarget(m/s) : 20.05 / currPosition : <1920.91, 0.50> / Stamina : 57.95% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
10 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.49 / defaultTarget(m/s) : 18.57 / spurtTarget(m/s) : 20.05 / currPosition : <1920.90, 0.50> / Stamina : 57.80% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 1980
 1 :           페니 레인 - targetSpeed(m/s) : 19.92 / defaultTarget(m/s) : 19.15 / spurtTarget(m/s) : 21.62 / currPosition : <2031.67, 0.50> / Stamina : 56.52% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 20.42 / defaultTarget(m/s) : 19.44 / spurtTarget(m/s) : 20.32 / currPosition : <2003.35, 0.45> / Stamina : 52.63% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :         트윈 페르소나 - targetSpeed(m/s) : 20.46 / defaultTarget(m/s) : 19.49 / spurtTarget(m/s) : 20.13 / currPosition : <2000.77, 0.50> / Stamina : 54.64% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         데네브 네오스 - targetSpeed(m/s) : 20.43 / defaultTarget(m/s) : 19.46 / spurtTarget(m/s) : 20.06 / currPosition : <2000.07, 0.45> / Stamina : 54.81% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         미티어 더스트 - targetSpeed(m/s) : 20.41 / defaultTarget(m/s) : 19.44 / spurtTarget(m/s) : 19.97 / currPosition : <1997.04, 0.45> / Stamina : 57.22% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 6 :          시나몬 룰렛 - targetSpeed(m/s) : 19.59 / defaultTarget(m/s) : 18.65 / spurtTarget(m/s) : 20.50 / currPosition : <1976.70, 0.50> / Stamina : 58.21% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 7 :         리코리스 블랙 - targetSpeed(m/s) : 19.36 / defaultTarget(m/s) : 18.62 / spurtTarget(m/s) : 20.43 / currPosition : <1976.70, 0.50> / Stamina : 57.87% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 8 :         위키드 웨스트 - targetSpeed(m/s) : 19.93 / defaultTarget(m/s) : 18.98 / spurtTarget(m/s) : 19.29 / currPosition : <1964.23, 0.50> / Stamina : 58.50% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :          래피드 스텝 - targetSpeed(m/s) : 19.36 / defaultTarget(m/s) : 18.62 / spurtTarget(m/s) : 20.05 / currPosition : <1940.18, 0.50> / Stamina : 57.55% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
10 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.48 / defaultTarget(m/s) : 18.55 / spurtTarget(m/s) : 20.05 / currPosition : <1940.18, 0.50> / Stamina : 57.41% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 2000
 1 :           페니 레인 - targetSpeed(m/s) : 20.00 / defaultTarget(m/s) : 19.23 / spurtTarget(m/s) : 21.62 / currPosition : <2051.57, 0.50> / Stamina : 56.08% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 20.53 / defaultTarget(m/s) : 19.55 / spurtTarget(m/s) : 20.32 / currPosition : <2023.79, 0.45> / Stamina : 52.16% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :         트윈 페르소나 - targetSpeed(m/s) : 20.48 / defaultTarget(m/s) : 19.51 / spurtTarget(m/s) : 20.13 / currPosition : <2021.23, 0.50> / Stamina : 54.17% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         데네브 네오스 - targetSpeed(m/s) : 20.53 / defaultTarget(m/s) : 19.56 / spurtTarget(m/s) : 20.06 / currPosition : <2020.50, 0.45> / Stamina : 54.34% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         미티어 더스트 - targetSpeed(m/s) : 20.51 / defaultTarget(m/s) : 19.53 / spurtTarget(m/s) : 19.97 / currPosition : <2017.46, 0.45> / Stamina : 56.76% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 6 :         리코리스 블랙 - targetSpeed(m/s) : 19.36 / defaultTarget(m/s) : 18.62 / spurtTarget(m/s) : 20.43 / currPosition : <1996.08, 0.50> / Stamina : 57.47% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 19.60 / defaultTarget(m/s) : 18.66 / spurtTarget(m/s) : 20.50 / currPosition : <1996.08, 0.50> / Stamina : 57.81% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 8 :         위키드 웨스트 - targetSpeed(m/s) : 19.95 / defaultTarget(m/s) : 19.00 / spurtTarget(m/s) : 19.29 / currPosition : <1984.14, 0.50> / Stamina : 58.06% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.32 / defaultTarget(m/s) : 18.57 / spurtTarget(m/s) : 20.05 / currPosition : <1959.46, 0.50> / Stamina : 57.01% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
10 :          래피드 스텝 - targetSpeed(m/s) : 19.51 / defaultTarget(m/s) : 18.59 / spurtTarget(m/s) : 20.05 / currPosition : <1959.46, 0.50> / Stamina : 57.16% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 2020
 1 :           페니 레인 - targetSpeed(m/s) : 19.97 / defaultTarget(m/s) : 19.20 / spurtTarget(m/s) : 21.62 / currPosition : <2071.49, 0.50> / Stamina : 55.65% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 20.45 / defaultTarget(m/s) : 19.48 / spurtTarget(m/s) : 20.32 / currPosition : <2044.21, 0.45> / Stamina : 51.70% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :         트윈 페르소나 - targetSpeed(m/s) : 20.47 / defaultTarget(m/s) : 19.49 / spurtTarget(m/s) : 20.13 / currPosition : <2041.67, 0.50> / Stamina : 53.70% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         데네브 네오스 - targetSpeed(m/s) : 20.48 / defaultTarget(m/s) : 19.51 / spurtTarget(m/s) : 20.06 / currPosition : <2040.95, 0.45> / Stamina : 53.87% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         미티어 더스트 - targetSpeed(m/s) : 20.50 / defaultTarget(m/s) : 19.52 / spurtTarget(m/s) : 19.97 / currPosition : <2037.89, 0.45> / Stamina : 56.30% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 6 :         리코리스 블랙 - targetSpeed(m/s) : 19.39 / defaultTarget(m/s) : 18.65 / spurtTarget(m/s) : 20.43 / currPosition : <2015.45, 0.50> / Stamina : 57.07% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 7 :          시나몬 룰렛 - targetSpeed(m/s) : 19.64 / defaultTarget(m/s) : 18.70 / spurtTarget(m/s) : 20.50 / currPosition : <2015.44, 0.50> / Stamina : 57.41% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 8 :         위키드 웨스트 - targetSpeed(m/s) : 19.99 / defaultTarget(m/s) : 19.03 / spurtTarget(m/s) : 19.29 / currPosition : <2004.04, 0.50> / Stamina : 57.63% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 9 :        넘버 리프라이즈 - targetSpeed(m/s) : 19.33 / defaultTarget(m/s) : 18.59 / spurtTarget(m/s) : 20.05 / currPosition : <1978.74, 0.50> / Stamina : 56.62% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
10 :          래피드 스텝 - targetSpeed(m/s) : 19.44 / defaultTarget(m/s) : 18.51 / spurtTarget(m/s) : 20.05 / currPosition : <1978.74, 0.50> / Stamina : 56.76% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False

◎Turn 2040
 1 :           페니 레인 - targetSpeed(m/s) : 19.96 / defaultTarget(m/s) : 19.19 / spurtTarget(m/s) : 21.62 / currPosition : <2091.41, 0.50> / Stamina : 55.22% / Phase : Middle / PositionKeep : paceUp / ForceInMove : non / isSpurt : False
 2 :       페트리코어 선샤워 - targetSpeed(m/s) : 20.46 / defaultTarget(m/s) : 19.49 / spurtTarget(m/s) : 20.32 / currPosition : <2064.65, 0.45> / Stamina : 51.23% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 3 :         트윈 페르소나 - targetSpeed(m/s) : 20.52 / defaultTarget(m/s) : 19.55 / spurtTarget(m/s) : 20.13 / currPosition : <2062.13, 0.50> / Stamina : 53.23% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 4 :         데네브 네오스 - targetSpeed(m/s) : 20.44 / defaultTarget(m/s) : 19.47 / spurtTarget(m/s) : 20.06 / currPosition : <2061.39, 0.45> / Stamina : 53.41% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
 5 :         미티어 더스트 - targetSpeed(m/s) : 20.48 / defaultTarget(m/s) : 19.50 / spurtTarget(m/s) : 19.97 / currPosition : <2058.30, 0.45> / Stamina : 55.84% / Phase : Middle / PositionKeep : Overtaking / ForceInMove : non / isSpurt : False
